"","subject_name","stim_type","task_type","resp_category","resp_confidence","resp_correct","stim_orientation","stim_reliability","stim_category","stim_phase","block_number","stim_frequency","stim_reliability_level","cat1_evidence","cat2_evidence","evi_cat2","evi_allcat","visual_mostevidence","r"
"133",3,"audio","Task B ",1,2,1,0,4e-05,1,333.1656169,0,0.502183905566783,1,0.00114100686952713,0.000748204945327491,0.396040793014554,0.603959206985445,0,3
"134",3,"audio","Task B ",1,4,1,0,0.00019,1,54.35264575,0,0.17908032327979,3,0.00281565002221032,0.000791660042265211,0.219459937769533,0.780540062230467,0,1
"135",3,"audio","Task B ",1,2,1,0,4e-05,1,215.2924258,0,-0.167924065458471,1,0.00281353819106498,0.000791622918501779,0.219580455475653,0.780419544524347,0,3
"136",3,"audio","Task B ",1,2,1,0,9e-05,1,27.50916717,0,-0.421259113156286,2,0.00149019678868078,0.000760795236332337,0.337982199793846,0.662017800206154,0,3
"137",3,"audio","Task B ",2,1,1,0,4e-05,2,62.472824,0,-0.756621354542312,1,0.000281761733307334,0.000685579280360501,0.708725538019951,0.708725538019951,0,5
"138",3,"audio","Task B ",2,2,0,0,4e-05,1,165.3324967,0,0.610740716157707,1,0.000692656321554629,0.000725224422406613,0.511484781421389,0.511484781421389,0,6
"139",4,"audio","Task B ",1,3,1,0,0.00019,1,115.5583725,0,0.00100480695017221,3,0.00319122710515038,0.000797879699048486,0.200014624378733,0.799985375621266,0,2
"140",4,"audio","Task B ",1,1,1,0,4e-05,1,245.0536817,0,0.469227864298885,1,0.00130208614477426,0.000754405837986321,0.366841127663248,0.633158872336752,0,4
"141",4,"audio","Task B ",1,1,1,0,4e-05,1,287.4802175,0,0.466297075463413,1,0.00131688935056077,0.000754939046964219,0.364382999994629,0.635617000005371,0,4
"142",4,"audio","Task B ",1,3,1,0,0.00041,1,228.7082412,0,0.0450121363997039,4,0.00317115367910957,0.000797565094441346,0.200962864830995,0.799037135169005,0,2
"143",4,"audio","Task B ",1,3,0,0,0.00019,2,281.176229,0,1.11556120710137,3,1.86641863129532e-05,0.00057859959391028,0.968750513707734,0.968750513707734,0,2
"144",4,"audio","Task B ",1,1,1,0,4e-05,1,169.3793284,0,0.14901900608262,1,0.00292972300619172,0.000793627518498417,0.2131487522423,0.7868512477577,0,4
"145",5,"audio","Task B ",1,3,0,0,0.00041,2,290.7751754,0,0.789258884771015,4,0.000246104943404873,0.00067980613445453,0.734202398815836,0.734202398815836,0,2
"146",5,"audio","Task B ",2,4,0,0,0.00041,1,226.2519975,0,-0.275567075694534,4,0.00229304265843236,0.000781566284883825,0.254200224904326,0.745799775095674,0,8
