subject_name,stim_type,task_type,resp_category,resp_confidence,resp_correct,stim_orientation,stim_reliability,stim_category,stim_phase,block_number,stim_frequency,stim_reliability_level,cat1_evidence,cat2_evidence,evi_cat2,evi_allcat,visual_mostevidence,r
5,bimodal,Task B ,1,4,0,0.043481783,4,2,185.4943476,3,-0.650876192,4,7.08E-05,2.37E-05,0.250971843,0.749028157,0,1
5,bimodal,Task B ,1,2,0,-1.281675051,2,2,180.8741751,4,-0.317880408,2,3.22E-07,1.69E-05,0.981323178,0.981323178,0,3
5,bimodal,Task B ,2,4,1,0.760408443,2,2,269.6808072,5,1.480991684,2,3.48E-09,1.28E-05,0.999727576,0.999727576,1,8
5,bimodal,Task B ,1,2,1,-0.428967248,3,1,272.2848504,6,0.430095558,3,9.19E-05,2.41E-05,0.20772837,0.79227163,0,3
6,bimodal,Task B ,1,2,0,0.00987109,4,2,129.4731991,1,1.250420537,4,5.69E-07,1.75E-05,0.96860423,0.96860423,1,3
6,bimodal,Task B ,2,2,1,-0.561989573,2,2,281.4111482,2,-0.140073363,2,0.000108265,2.44E-05,0.183644697,0.816355303,1,6
6,bimodal,Task B ,1,2,0,-0.183204899,2,2,297.3859162,3,-2.546526658,2,4.95E-16,4.76E-06,1,1,1,3
6,bimodal,Task B ,2,1,0,-0.571405735,1,1,235.0365157,4,-0.187906783,1,9.70E-05,2.42E-05,0.199545631,0.800454369,1,5
6,bimodal,Task B ,2,3,1,2.397276056,3,2,201.445519,5,1.008469853,3,2.22E-16,4.53E-06,1,1,0,7
6,bimodal,Task B ,1,1,1,0.352243806,4,1,210.8906565,6,0.134662478,4,0.000230576,2.55E-05,0.099697165,0.900302835,1,4
7,bimodal,Task B ,1,2,1,0.104751228,3,1,23.23104203,1,0.272704404,3,0.000293844,2.59E-05,0.081069152,0.918930848,0,3
7,bimodal,Task B ,2,2,0,0.172265203,1,1,268.4932553,2,0.653001467,1,6.11E-05,2.35E-05,0.277898464,0.722101536,0,6
7,bimodal,Task B ,2,4,1,2.173610716,2,2,206.0185016,3,1.425661887,2,2.14E-16,4.52E-06,1,1,0,8
7,bimodal,Task B ,2,1,1,-0.49275787,3,2,204.6419296,4,-0.045676052,3,0.000157191,2.49E-05,0.136883208,0.863116792,1,5
7,bimodal,Task B ,1,1,1,-0.454043086,3,1,230.9807178,5,-0.104370238,3,0.000176145,2.51E-05,0.124755263,0.875244737,1,4
7,bimodal,Task B ,1,1,0,1.800257384,1,2,235.6213165,6,0.328295736,1,3.52E-10,1.11E-05,0.99996813,0.99996813,0,4
8,bimodal,Task B ,1,4,0,-0.754814634,4,2,1.373806501,1,0.848234398,4,1.96E-06,1.90E-05,0.906200749,0.906200749,1,1
8,bimodal,Task B ,1,4,1,-0.506616453,1,1,225.7106811,2,0.178833588,1,0.00013057,2.46E-05,0.158762759,0.841237241,1,1
8,bimodal,Task B ,2,4,1,-2.161918824,2,2,151.2812343,3,-0.321187685,2,1.14E-12,7.73E-06,0.999999853,0.999999853,0,8
8,bimodal,Task B ,2,4,1,-0.786572466,1,2,173.677385,4,1.887008112,1,9.80E-12,8.84E-06,0.999998891,0.999998891,1,8
8,bimodal,Task B ,2,4,1,1.65885674,1,2,256.5762647,5,-2.574047249,1,3.14E-21,2.25E-06,1,1,1,8
8,bimodal,Task B ,2,4,1,2.408923528,3,2,42.65458222,6,-0.394173252,3,6.77E-15,5.61E-06,0.999999999,0.999999999,0,8
9,bimodal,Task B ,2,1,1,0.965068879,1,2,231.9156653,1,2.319257155,1,1.14E-15,5.02E-06,1,1,1,5
9,bimodal,Task B ,1,2,1,0.097190761,1,1,135.1177858,2,-0.322591053,1,0.000262707,2.57E-05,0.089243989,0.910756011,0,3
9,bimodal,Task B ,1,1,1,0.143668165,3,1,262.1485277,3,-0.234086196,3,0.000307766,2.60E-05,0.077894425,0.922105575,0,4
9,bimodal,Task B ,2,2,1,2.326562153,3,2,166.9948749,4,-2.826701202,3,1.53E-28,7.87E-07,1,1,1,6
9,bimodal,Task B ,1,2,1,0.27112369,2,1,183.0440842,5,0.521113495,2,9.75E-05,2.42E-05,0.198757153,0.801242847,0,3
9,bimodal,Task B ,1,2,1,-0.29915301,2,1,24.38113187,6,-0.008886006,2,0.000296766,2.59E-05,0.080380661,0.919619339,1,3
10,bimodal,Task B ,2,1,1,3.234897572,3,2,183.0990594,1,0.338107482,3,3.01E-23,1.69E-06,1,1,0,5
10,bimodal,Task B ,1,2,1,-0.439429477,2,1,35.12486473,2,0.113240644,2,0.000183873,2.52E-05,0.120425579,0.879574421,1,3
10,bimodal,Task B ,1,1,1,0.047184744,3,1,166.7862567,3,0.106923313,3,0.000399264,2.64E-05,0.062075312,0.937924688,0,4
10,bimodal,Task B ,1,2,1,-0.45541201,4,1,39.28490776,4,0.055707715,4,0.000180783,2.51E-05,0.122119063,0.877880937,1,3
10,bimodal,Task B ,2,2,1,3.39712389,3,2,218.8356969,5,1.542699431,3,2.38E-29,7.01E-07,1,1,0,6
10,bimodal,Task B ,1,2,1,-0.169129488,2,1,320.4326267,6,-0.541447505,2,0.000110868,2.44E-05,0.180329637,0.819670363,0,3
1,bimodal,Task B ,2,4,1,-1.882316167,2,2,349.20766,1,-0.767582624,2,1.59E-11,9.11E-06,0.999998257,0.999998257,0,8
1,bimodal,Task B ,1,2,0,-0.532760258,1,2,301.1338366,2,1.41942995,1,2.67E-08,1.45E-05,0.998161622,0.998161622,1,3
1,bimodal,Task B ,1,3,1,0.14161253,1,1,6.309544086,3,-0.139941092,1,0.000357617,2.62E-05,0.068367112,0.931632888,1,2
1,bimodal,Task B ,1,3,0,1.496127711,3,2,16.13094947,4,0.647616939,3,6.14E-09,1.32E-05,0.999535598,0.999535598,0,2
1,bimodal,Task B ,2,1,1,0.927163571,4,2,178.4929966,5,1.296689655,4,9.32E-09,1.36E-05,0.999313267,0.999313267,1,5
1,bimodal,Task B ,1,3,1,0.322385822,4,1,48.67186689,6,0.440439041,4,0.000119092,2.45E-05,0.17062569,0.82937431,0,2
2,bimodal,Task B ,1,2,1,-0.032405158,2,1,64.28227438,1,-0.135913861,2,0.000392009,2.64E-05,0.063083818,0.936916182,0,3
2,bimodal,Task B ,1,2,0,0.295965892,2,2,231.825336,2,0.473211435,2,0.000112417,2.44E-05,0.178413831,0.821586169,0,3
2,bimodal,Task B ,1,3,1,-0.152829366,4,1,236.6476043,3,0.032996053,4,0.000386015,2.64E-05,0.063943003,0.936056997,1,2
2,bimodal,Task B ,1,2,0,0.42426916,2,2,341.0856384,4,0.152535265,2,0.000178227,2.51E-05,0.123557054,0.876442946,1,3
2,bimodal,Task B ,2,3,0,-0.346257949,2,1,169.7288416,5,0.652193804,2,4.32E-05,2.30E-05,0.347287766,0.652712234,0,7
2,bimodal,Task B ,1,3,0,0.839967537,1,2,206.7580053,6,0.634677827,1,3.95E-06,1.98E-05,0.833724394,0.833724394,0,2
3,bimodal,Task B ,2,3,1,1.97672632,1,2,81.90635392,1,-0.462014473,1,1.42E-11,9.04E-06,0.999998433,0.999998433,0,7
3,bimodal,Task B ,1,2,1,0.136744904,4,1,195.344928,2,0.575734634,4,9.57E-05,2.42E-05,0.201691823,0.798308177,0,3
3,bimodal,Task B ,1,3,1,0.728371045,4,1,266.3861908,3,-0.059744527,4,4.46E-05,2.30E-05,0.340444627,0.659555373,1,2
3,bimodal,Task B ,2,3,1,-1.886449491,3,2,236.7832014,4,0.861019808,3,7.69E-12,8.71E-06,0.999999117,0.999999117,0,7
3,bimodal,Task B ,1,3,1,0.2768126,1,1,86.7084184,5,0.672241481,1,4.49E-05,2.31E-05,0.339307654,0.660692346,0,2
3,bimodal,Task B ,2,4,1,-1.788578371,4,2,245.0376439,6,1.145109119,4,3.06E-12,8.22E-06,0.999999627,0.999999627,0,8
4,bimodal,Task B ,2,4,1,1.206836239,4,2,108.1274579,1,1.201214636,4,2.11E-09,1.24E-05,0.999829022,0.999829022,0,8
4,bimodal,Task B ,1,3,1,0.100180413,2,1,257.4727802,2,-0.230628929,2,0.000324466,2.61E-05,0.074409752,0.925590248,0,2
4,bimodal,Task B ,2,2,1,-0.089336696,2,2,303.5419543,3,1.40591646,2,9.65E-08,1.57E-05,0.993890097,0.993890097,1,6
4,bimodal,Task B ,2,4,1,1.238285165,3,2,176.2059859,4,1.416611431,3,1.42E-10,1.04E-05,0.999986439,0.999986439,1,8
4,bimodal,Task B ,1,2,1,-0.424482995,1,1,284.8219643,5,0.288213297,1,0.000143836,2.48E-05,0.147017781,0.852982219,1,3
4,bimodal,Task B ,1,1,0,0.92611153,1,2,334.7887779,6,0.86362612,1,4.90E-07,1.74E-05,0.972569158,0.972569158,0,4
5,bimodal,Task B ,2,4,1,-1.68202895,3,2,45.0262964,1,-0.207993073,3,3.04E-09,1.26E-05,0.999760117,0.999760117,0,8
5,bimodal,Task B ,1,4,1,-0.020298767,1,1,57.45922733,2,0.174875492,1,0.000371954,2.63E-05,0.066057054,0.933942946,0,1
5,bimodal,Task B ,1,2,1,0.580181303,1,1,315.879824,3,-0.517093633,1,3.32E-05,2.26E-05,0.405278237,0.594721763,1,3
5,bimodal,Task B ,1,4,1,-0.405315026,1,1,247.5807373,4,-0.44467425,1,9.54E-05,2.42E-05,0.20211431,0.79788569,0,1
5,bimodal,Task B ,1,2,1,-0.085097524,4,1,183.9295996,5,-0.182174199,4,0.000360135,2.63E-05,0.067949291,0.932050709,0,3
5,bimodal,Task B ,1,4,1,-0.256060718,2,1,298.5412494,6,-0.347925169,2,0.000197033,2.53E-05,0.113728562,0.886271438,0,1
6,bimodal,Task B ,1,2,0,-0.244937293,3,2,200.8382639,1,0.445069909,3,0.000144305,2.48E-05,0.146636232,0.853363768,0,3
6,bimodal,Task B ,1,1,0,-0.828922051,1,2,52.86299268,2,2.514185901,1,6.38E-17,4.19E-06,1,1,1,4
6,bimodal,Task B ,1,2,1,-0.310808769,2,1,293.111138,3,0.498509202,2,0.000100444,2.42E-05,0.19441917,0.80558083,0,3
6,bimodal,Task B ,1,2,1,-0.39687732,1,1,123.3949881,4,0.266620604,1,0.000166057,2.50E-05,0.130918828,0.869081172,1,3
6,bimodal,Task B ,1,2,1,-0.038414594,3,1,293.4573811,5,-0.213093346,3,0.000349659,2.62E-05,0.069723135,0.930276865,0,3
6,bimodal,Task B ,2,2,0,-0.155462766,4,1,312.0533887,6,-0.181895194,4,0.000336959,2.61E-05,0.072006688,0.927993312,0,6
7,bimodal,Task B ,2,4,1,-0.698632317,4,2,254.8228356,1,-1.690691356,4,3.39E-10,1.10E-05,0.99996929,0.99996929,1,8
7,bimodal,Task B ,1,4,1,0.158936353,2,1,118.2216011,2,-0.042102621,2,0.000376573,2.63E-05,0.065346752,0.934653248,1,1
7,bimodal,Task B ,1,1,0,2.384674053,2,2,99.2837081,3,-0.196583756,2,1.79E-14,5.96E-06,0.999999997,0.999999997,0,4
7,bimodal,Task B ,2,4,1,-0.595945285,4,2,311.5370021,4,1.04976169,4,9.42E-07,1.81E-05,0.950530049,0.950530049,1,8
7,bimodal,Task B ,1,4,0,0.887990629,1,2,238.4959655,5,1.698980865,1,7.72E-11,1.01E-05,0.999992327,0.999992327,1,1
7,bimodal,Task B ,1,1,0,3.044800193,2,2,190.3894177,6,1.57515909,2,1.95E-25,1.23E-06,1,1,0,4
8,bimodal,Task B ,2,4,1,2.419419242,2,2,269.2778903,1,-1.235462282,2,1.70E-17,3.86E-06,1,1,0,8
8,bimodal,Task B ,1,4,0,0.11505641,4,2,257.9791372,2,-0.023931177,4,0.000398609,2.64E-05,0.062164982,0.937835018,1,1
8,bimodal,Task B ,1,4,1,-0.531019836,4,1,143.2133979,3,0.03699576,4,0.00013412,2.47E-05,0.155432438,0.844567562,1,1
8,bimodal,Task B ,1,4,1,0.290391021,4,1,320.1971794,4,0.228657696,4,0.000235888,2.56E-05,0.097796911,0.902203089,1,1
8,bimodal,Task B ,1,4,1,-0.148877539,2,1,290.254824,5,-0.115283511,2,0.000368998,2.63E-05,0.06652004,0.93347996,1,1
8,bimodal,Task B ,2,4,1,-0.845157954,2,2,220.2515938,6,-0.288876203,2,1.61E-05,2.16E-05,0.573877495,0.573877495,0,8
9,bimodal,Task B ,1,1,0,-0.341270566,2,2,119.4846699,1,-0.921570218,2,7.45E-06,2.06E-05,0.734409143,0.734409143,1,4
9,bimodal,Task B ,2,1,1,-1.247251348,2,2,223.0689839,2,-1.576440717,2,1.99E-11,9.24E-06,0.999997842,0.999997842,1,5
9,bimodal,Task B ,1,1,1,0.167778464,1,1,64.97732376,3,-0.231113328,1,0.000299711,2.60E-05,0.079699093,0.920300907,0,4
9,bimodal,Task B ,1,3,0,-0.310729973,3,2,96.82755516,4,0.518084245,3,9.23E-05,2.41E-05,0.207053939,0.792946061,0,2
9,bimodal,Task B ,1,3,0,2.746629256,4,2,18.5934078,5,1.172617694,4,2.76E-20,2.58E-06,1,1,0,2
9,bimodal,Task B ,1,1,1,0.172750468,4,1,175.9520602,6,-0.036413698,4,0.000369907,2.63E-05,0.066376867,0.933623133,1,4
10,bimodal,Task B ,1,1,1,0.348673608,2,1,79.10657766,1,0.066497514,2,0.000247098,2.56E-05,0.094023063,0.905976937,1,4
10,bimodal,Task B ,1,1,0,0.368649194,2,2,160.1999214,2,-0.402477465,2,0.000120235,2.45E-05,0.169361961,0.830638039,0,4
10,bimodal,Task B ,1,1,0,-1.956706008,1,2,79.85645291,3,-0.338336762,1,3.59E-11,9.59E-06,0.999996251,0.999996251,0,4
10,bimodal,Task B ,2,3,1,-2.183256303,4,2,205.9581505,4,-1.618391124,4,1.92E-17,3.89E-06,1,1,0,7
10,bimodal,Task B ,2,3,1,1.731561906,4,2,348.5963635,5,2.331419009,4,1.62E-19,2.88E-06,1,1,1,7
10,bimodal,Task B ,1,1,0,0.477710089,1,2,282.7675981,6,-1.110899795,1,8.90E-07,1.80E-05,0.95299898,0.95299898,1,4
1,bimodal,Task B ,2,3,1,1.498266815,3,2,223.1729003,1,-0.281524344,3,2.54E-08,1.44E-05,0.998244855,0.998244855,0,7
1,bimodal,Task B ,2,4,1,2.689339907,4,2,4.928149271,2,0.315462849,4,2.22E-17,3.92E-06,1,1,0,8
1,bimodal,Task B ,1,4,1,-0.095425381,4,1,268.7245617,3,-0.416572529,4,0.000198226,2.53E-05,0.113159003,0.886840997,0,1
1,bimodal,Task B ,2,1,1,3.357444706,3,2,346.9096013,4,0.98059014,3,2.91E-26,1.09E-06,1,1,0,5
1,bimodal,Task B ,2,1,1,0.416863802,1,2,215.0898454,5,-0.953546179,1,4.40E-06,1.99E-05,0.819197165,0.819197165,1,5
1,bimodal,Task B ,2,1,1,-0.381262668,1,2,101.6120293,6,1.611185536,1,4.04E-09,1.29E-05,0.999686246,0.999686246,1,5
2,bimodal,Task B ,1,2,1,0.120026009,3,1,24.53255777,1,-0.168696513,3,0.000353116,2.62E-05,0.069127295,0.930872705,0,3
2,bimodal,Task B ,1,3,1,-0.011180851,2,1,20.13019204,2,-0.465720283,2,0.00017075,2.51E-05,0.12797437,0.87202563,0,2
2,bimodal,Task B ,1,2,1,0.734801992,1,1,318.3516028,3,-0.195083804,1,3.72E-05,2.28E-05,0.380051481,0.619948519,1,3
2,bimodal,Task B ,2,1,1,-0.04668196,3,2,297.2367333,4,0.881891123,3,1.57E-05,2.16E-05,0.57957905,0.57957905,1,5
2,bimodal,Task B ,1,1,1,-0.148364606,2,1,21.69248299,5,0.222549577,2,0.000315655,2.60E-05,0.076206955,0.923793045,0,4
2,bimodal,Task B ,1,3,1,-0.409413557,4,1,356.2159269,6,-0.553510961,4,5.96E-05,2.35E-05,0.282616505,0.717383495,0,2
3,bimodal,Task B ,2,4,1,0.091269125,3,2,251.8123287,1,-1.824571084,3,3.29E-10,1.10E-05,0.999970159,0.999970159,1,8
3,bimodal,Task B ,2,4,1,2.019601907,4,2,182.3960213,2,0.560149915,4,4.50E-12,8.42E-06,0.999999466,0.999999466,0,8
3,bimodal,Task B ,1,3,1,0.121625636,3,1,131.1476364,3,0.87440759,3,1.56E-05,2.16E-05,0.580676348,0.580676348,1,2
3,bimodal,Task B ,1,3,1,0.035204772,4,1,75.75031931,4,0.199779977,4,0.000355324,2.62E-05,0.06875216,0.93124784,0,2
3,bimodal,Task B ,1,3,1,-0.686597571,1,1,194.3041493,5,0.449781407,1,2.62E-05,2.23E-05,0.459438718,0.540561282,1,2
3,bimodal,Task B ,1,4,1,-0.196476171,3,1,338.5187005,6,-0.169855119,3,0.000323668,2.61E-05,0.074568812,0.925431188,1,1
4,bimodal,Task B ,1,3,1,-0.024811695,4,1,233.2907009,1,-0.725378556,4,4.63E-05,2.31E-05,0.332600847,0.667399153,0,2
4,bimodal,Task B ,2,4,1,-0.049067837,4,2,291.7219809,2,1.810654101,4,4.03E-10,1.11E-05,0.999963863,0.999963863,1,8
4,bimodal,Task B ,1,1,1,-0.152666535,3,1,125.9826697,3,0.373469676,3,0.00021445,2.54E-05,0.105966118,0.894033882,0,4
4,bimodal,Task B ,1,3,1,-0.146492208,4,1,221.332227,4,-0.395622668,4,0.000202782,2.53E-05,0.111038833,0.888961167,0,2
4,bimodal,Task B ,1,1,0,-0.110838185,4,2,358.4918932,5,-0.77658414,4,3.21E-05,2.26E-05,0.413134618,0.586865382,0,4
4,bimodal,Task B ,1,2,1,0.240293274,1,1,130.5066397,6,-0.060681069,1,0.000325228,2.61E-05,0.074258345,0.925741655,1,3
5,bimodal,Task B ,1,3,0,-0.077801281,3,2,152.8728983,1,-1.909718559,3,8.74E-11,1.01E-05,0.999991373,0.999991373,1,2
5,bimodal,Task B ,2,4,1,-0.173740523,4,2,72.43286602,2,-2.519613608,4,8.92E-16,4.94E-06,1,1,1,8
5,bimodal,Task B ,1,2,0,1.397544378,1,2,233.4049941,3,-0.539318776,1,3.52E-08,1.47E-05,0.997620027,0.997620027,0,3
5,bimodal,Task B ,2,4,1,-2.657000136,4,2,49.22370107,4,1.353453981,4,3.86E-20,2.64E-06,1,1,0,8
5,bimodal,Task B ,1,4,1,-0.154117816,2,1,94.19565833,5,-0.103274074,2,0.0003707,2.63E-05,0.066252656,0.933747344,1,1
5,bimodal,Task B ,2,4,1,-1.224808468,2,2,354.1153309,6,0.654322238,2,1.44E-07,1.61E-05,0.991110316,0.991110316,0,8
6,bimodal,Task B ,2,2,1,0.342144019,2,2,356.2782285,1,0.104962672,2,0.000244828,2.56E-05,0.094762789,0.905237211,1,6
6,bimodal,Task B ,1,2,0,0.954681231,2,2,332.5659981,2,-0.502852483,2,3.19E-06,1.95E-05,0.85977278,0.85977278,0,3
6,bimodal,Task B ,2,2,0,0.213739677,2,1,132.4906686,3,0.136157192,2,0.000320838,2.61E-05,0.075139113,0.924860887,1,6
6,bimodal,Task B ,1,2,1,0.025693434,2,1,10.03547831,4,0.588529994,2,9.73E-05,2.42E-05,0.199115459,0.800884541,0,3
6,bimodal,Task B ,1,2,1,0.249107823,4,1,62.697212,5,0.560037124,4,8.57E-05,2.40E-05,0.218795679,0.781204321,0,3
6,bimodal,Task B ,1,2,0,0.859436594,1,2,136.9135561,6,-0.971424068,1,3.57E-07,1.70E-05,0.979477164,0.979477164,1,3
7,bimodal,Task B ,1,4,0,-1.923466297,3,2,83.50587581,1,-0.24065539,3,7.77E-11,1.01E-05,0.999992272,0.999992272,0,1
7,bimodal,Task B ,1,4,1,0.0319984,2,1,9.434459714,2,0.448400038,2,0.000179654,2.51E-05,0.122749782,0.877250218,0,1
7,bimodal,Task B ,1,1,1,0.099956248,1,1,145.8503348,3,-0.267004858,1,0.000300777,2.60E-05,0.079455171,0.920544829,0,4
7,bimodal,Task B ,1,1,0,-0.098205685,3,2,1.28384921,4,1.207305638,3,8.60E-07,1.80E-05,0.954424107,0.954424107,1,4
7,bimodal,Task B ,1,1,0,-1.814352727,4,2,309.9238677,5,0.675122395,4,7.76E-11,1.01E-05,0.999992283,0.999992283,0,4
7,bimodal,Task B ,2,4,1,-1.239577183,4,2,322.7917049,6,0.088844104,4,7.37E-07,1.78E-05,0.960301139,0.960301139,0,8
8,bimodal,Task B ,1,4,1,0.184493692,1,1,280.1011326,1,0.339561546,1,0.000223619,2.55E-05,0.102304916,0.897695084,0,1
8,bimodal,Task B ,1,4,1,-0.615788825,3,1,294.2226743,2,-0.088458641,3,8.76E-05,2.40E-05,0.215223177,0.784776823,1,1
8,bimodal,Task B ,2,4,0,-0.168854288,1,1,251.1137128,3,0.370880765,1,0.000211749,2.54E-05,0.107097474,0.892902526,0,8
8,bimodal,Task B ,1,4,1,0.169880592,1,1,75.57544901,4,-0.244306734,1,0.000291034,2.59E-05,0.081742699,0.918257301,0,1
8,bimodal,Task B ,2,4,1,1.73526741,1,2,149.53926,5,0.315971353,1,9.49E-10,1.18E-05,0.999919319,0.999919319,0,8
8,bimodal,Task B ,1,4,0,-0.591811927,1,2,72.01663847,6,-0.412925201,1,4.99E-05,2.32E-05,0.31757071,0.68242929,1,1
9,bimodal,Task B ,2,1,1,0.129665059,3,2,49.98347441,1,0.818745967,3,2.30E-05,2.21E-05,0.490056964,0.509943036,0,5
9,bimodal,Task B ,1,1,1,0.023020179,2,1,233.3275283,2,0.079805,2,0.00041137,2.65E-05,0.060464717,0.939535283,0,4
9,bimodal,Task B ,2,3,1,-1.039186419,4,2,172.8192377,3,-0.373548287,4,2.80E-06,1.94E-05,0.873623659,0.873623659,0,7
9,bimodal,Task B ,2,3,0,-0.434951147,2,1,212.802523,4,-0.527140747,2,6.15E-05,2.35E-05,0.276634541,0.723365459,0,7
9,bimodal,Task B ,1,3,0,0.291314871,1,2,354.8824455,5,-1.624214667,1,4.37E-09,1.29E-05,0.999662619,0.999662619,1,2
9,bimodal,Task B ,1,2,1,-0.199652984,4,1,337.357517,6,0.121263796,4,0.000340735,2.62E-05,0.071311814,0.928688186,1,3
10,bimodal,Task B ,1,1,1,0.012019772,1,1,262.1101637,1,0.498837546,1,0.000147436,2.48E-05,0.144135849,0.855864151,0,4
10,bimodal,Task B ,1,2,0,1.25204104,1,2,352.7464254,2,-0.569087971,1,1.53E-07,1.62E-05,0.990634611,0.990634611,0,3
10,bimodal,Task B ,1,2,0,1.404648911,3,2,190.7554405,3,0.445376515,3,4.73E-08,1.50E-05,0.996859831,0.996859831,0,3
10,bimodal,Task B ,1,2,1,-0.175799331,3,1,317.4480414,4,-0.201939366,3,0.000317571,2.60E-05,0.075808458,0.924191542,0,3
10,bimodal,Task B ,2,2,1,-2.951161025,4,2,247.8579687,5,-1.062908364,4,8.26E-22,2.07E-06,1,1,0,6
10,bimodal,Task B ,1,1,1,-0.089212819,1,1,43.1225659,6,-0.082838395,1,0.000400901,2.64E-05,0.061852378,0.938147622,1,4
1,bimodal,Task B ,1,3,1,-0.345767662,1,1,197.5261221,1,-0.576341767,1,6.50E-05,2.36E-05,0.266209185,0.733790815,0,2
1,bimodal,Task B ,2,1,0,-0.639936972,2,1,240.3306084,2,-0.316249697,2,5.26E-05,2.33E-05,0.306972907,0.693027093,1,5
1,bimodal,Task B ,1,2,0,-0.68855495,2,2,241.9577294,3,0.943050553,2,1.42E-06,1.86E-05,0.929031381,0.929031381,1,3
1,bimodal,Task B ,2,3,1,0.296418276,2,2,242.1691887,4,-1.354148588,2,1.28E-07,1.60E-05,0.992041149,0.992041149,1,7
1,bimodal,Task B ,1,3,1,0.294126426,3,1,54.70818096,5,-0.436612797,3,0.000131308,2.47E-05,0.158057776,0.841942224,0,2
1,bimodal,Task B ,1,3,1,-0.302607782,3,1,330.6310723,6,0.3882481,3,0.000155099,2.49E-05,0.138373939,0.861626061,0,2
2,bimodal,Task B ,1,3,0,0.146395176,1,2,165.5017356,1,0.936043964,1,9.45E-06,2.09E-05,0.688851583,0.688851583,1,2
2,bimodal,Task B ,1,2,0,0.59577588,4,2,155.7433677,2,-0.174770409,4,8.32E-05,2.40E-05,0.223542094,0.776457906,1,3
2,bimodal,Task B ,1,2,1,-0.026676378,2,1,88.83295554,3,-0.390996313,2,0.000223163,2.55E-05,0.102480814,0.897519186,0,3
2,bimodal,Task B ,1,2,1,-0.418016005,3,1,150.3317999,4,-0.354519632,3,0.000123752,2.46E-05,0.16559335,0.83440665,1,3
2,bimodal,Task B ,1,2,1,-0.102111854,3,1,63.72626276,5,0.402534492,3,0.000205126,2.53E-05,0.109979631,0.890020369,0,3
2,bimodal,Task B ,1,2,1,-0.159094137,1,1,343.70629,6,-0.192643036,1,0.000329811,2.61E-05,0.073361613,0.926638387,0,3
3,bimodal,Task B ,2,2,0,-0.392494267,4,1,190.8506656,1,-0.486330132,4,8.45E-05,2.40E-05,0.221088114,0.778911886,0,6
3,bimodal,Task B ,1,2,1,-0.039315103,2,1,138.2230122,2,-0.480892667,2,0.000160001,2.50E-05,0.134932624,0.865067376,0,3
3,bimodal,Task B ,2,2,1,1.446426073,2,2,221.156892,3,1.9112143,2,1.32E-14,5.85E-06,0.999999998,0.999999998,1,6
3,bimodal,Task B ,1,3,0,-0.407604349,1,2,145.2602894,4,0.15866896,1,0.000194808,2.53E-05,0.114805779,0.885194221,1,2
3,bimodal,Task B ,2,2,0,-0.19396252,3,1,215.4380348,5,0.489222751,3,0.000132658,2.47E-05,0.1567862,0.8432138,0,6
3,bimodal,Task B ,2,1,0,0.19608472,3,1,128.9861799,6,-0.475897371,3,0.000138502,2.47E-05,0.151516847,0.848483153,0,5
4,bimodal,Task B ,2,1,0,0.061508034,3,1,186.2033599,1,-0.35652337,3,0.000244534,2.56E-05,0.094859443,0.905140557,0,5
4,bimodal,Task B ,2,3,0,-0.494685512,3,1,247.4730986,2,-0.151698747,3,0.000142951,2.48E-05,0.147745448,0.852254552,1,7
4,bimodal,Task B ,1,2,1,0.141931833,3,1,348.833647,3,-0.063094491,3,0.000381487,2.63E-05,0.064608343,0.935391657,1,3
4,bimodal,Task B ,1,2,1,0.464437524,3,1,189.3925707,4,-0.486315344,3,6.28E-05,2.35E-05,0.272646323,0.727353677,0,3
4,bimodal,Task B ,1,2,1,-0.333957597,2,1,343.077806,5,0.244458402,2,0.000210259,2.54E-05,0.107732179,0.892267821,1,3
4,bimodal,Task B ,1,1,1,-0.180440501,1,1,322.278309,6,0.483544989,1,0.000138591,2.47E-05,0.151438856,0.848561144,0,4
5,bimodal,Task B ,1,4,0,-0.18019038,1,2,289.4358829,1,1.974986473,1,2.58E-11,9.39E-06,0.999997248,0.999997248,1,1
5,bimodal,Task B ,1,2,0,-1.4191276,1,2,186.0802543,2,-1.14324998,1,4.31E-10,1.12E-05,0.999961491,0.999961491,0,3
5,bimodal,Task B ,1,1,1,0.57181189,1,1,155.2410062,3,0.021130123,1,0.000106019,2.43E-05,0.186610074,0.813389926,1,4
5,bimodal,Task B ,2,4,1,-0.040049044,3,2,81.07538906,4,1.650463894,3,4.20E-09,1.29E-05,0.999674422,0.999674422,1,8
5,bimodal,Task B ,1,4,1,0.336953935,3,1,10.04235839,5,0.020956787,3,0.00026009,2.57E-05,0.090009895,0.909990105,1,1
5,bimodal,Task B ,1,3,1,0.225121088,1,1,68.58124914,6,0.110660328,1,0.000322629,2.61E-05,0.074777077,0.925222923,1,2
6,bimodal,Task B ,1,2,1,-0.229203216,2,1,139.7631261,1,-0.592522847,2,7.89E-05,2.39E-05,0.232371781,0.767628219,0,3
6,bimodal,Task B ,1,2,1,0.342723313,3,1,264.393413,2,-0.036067852,3,0.000255053,2.57E-05,0.091522946,0.908477054,1,3
6,bimodal,Task B ,2,2,0,0.498810693,4,1,346.7325034,3,0.0751705,4,0.000143888,2.48E-05,0.146975284,0.853024716,1,6
6,bimodal,Task B ,1,2,1,-0.569890295,4,1,104.6874547,4,0.220466497,4,9.20E-05,2.41E-05,0.207690773,0.792309227,1,3
